hour,traffic_type,day,date_day,date_month,date_year
21:00,2,wednesday,9,1,2019
22:00,2,wednesday,9,1,2019
23:00,1,wednesday,9,1,2019
0:00,1,thursday,10,1,2019
1:00,0,thursday,10,1,2019
2:00,0,thursday,10,1,2019
3:00,0,thursday,10,1,2019
4:00,0,thursday,10,1,2019
5:00,1,thursday,10,1,2019
6:00,1,thursday,10,1,2019
7:00,2,thursday,10,1,2019
8:00,4,thursday,10,1,2019
9:00,3,thursday,10,1,2019
10:00,3,thursday,10,1,2019
11:00,3,thursday,10,1,2019
12:00,3,thursday,10,1,2019
13:00,3,thursday,10,1,2019
14:00,4,thursday,10,1,2019
15:00,4,thursday,10,1,2019
16:00,3,thursday,10,1,2019
17:00,3,thursday,10,1,2019
18:00,3,thursday,10,1,2019
19:00,4,thursday,10,1,2019
20:00,4,thursday,10,1,2019
21:00,2,thursday,10,1,2019
22:00,2,thursday,10,1,2019
23:00,1,thursday,10,1,2019
0:00,1,friday,11,1,2019
1:00,0,friday,11,1,2019
2:00,0,friday,11,1,2019
3:00,0,friday,11,1,2019
4:00,0,friday,11,1,2019
5:00,1,friday,11,1,2019
6:00,1,friday,11,1,2019
7:00,2,friday,11,1,2019
8:00,4,friday,11,1,2019
9:00,3,friday,11,1,2019
10:00,3,friday,11,1,2019
11:00,3,friday,11,1,2019
12:00,3,friday,11,1,2019
13:00,3,friday,11,1,2019
14:00,4,friday,11,1,2019
15:00,4,friday,11,1,2019
16:00,3,friday,11,1,2019
17:00,3,friday,11,1,2019
18:00,3,friday,11,1,2019
19:00,4,friday,11,1,2019
20:00,4,friday,11,1,2019
21:00,2,friday,11,1,2019
22:00,2,friday,11,1,2019
23:00,1,friday,11,1,2019
0:00,1,saturday,12,1,2019
1:00,1,saturday,12,1,2019
2:00,0,saturday,12,1,2019
3:00,0,saturday,12,1,2019
4:00,0,saturday,12,1,2019
5:00,0,saturday,12,1,2019
6:00,0,saturday,12,1,2019
7:00,0,saturday,12,1,2019
8:00,1,saturday,12,1,2019
9:00,1,saturday,12,1,2019
10:00,1,saturday,12,1,2019
11:00,1,saturday,12,1,2019
12:00,2,saturday,12,1,2019
13:00,2,saturday,12,1,2019
14:00,2,saturday,12,1,2019
15:00,2,saturday,12,1,2019
16:00,1,saturday,12,1,2019
17:00,2,saturday,12,1,2019
18:00,2,saturday,12,1,2019
19:00,2,saturday,12,1,2019
20:00,2,saturday,12,1,2019
21:00,2,saturday,12,1,2019
22:00,1,saturday,12,1,2019
23:00,1,saturday,12,1,2019
0:00,1,sunday,13,1,2019
1:00,1,sunday,13,1,2019
2:00,0,sunday,13,1,2019
3:00,0,sunday,13,1,2019
4:00,0,sunday,13,1,2019
5:00,0,sunday,13,1,2019
6:00,0,sunday,13,1,2019
7:00,0,sunday,13,1,2019
8:00,1,sunday,13,1,2019
9:00,1,sunday,13,1,2019
10:00,1,sunday,13,1,2019
11:00,1,sunday,13,1,2019
12:00,2,sunday,13,1,2019
13:00,2,sunday,13,1,2019
14:00,2,sunday,13,1,2019
15:00,2,sunday,13,1,2019
16:00,1,sunday,13,1,2019
17:00,2,sunday,13,1,2019
18:00,2,sunday,13,1,2019
19:00,2,sunday,13,1,2019
20:00,2,sunday,13,1,2019
21:00,2,sunday,13,1,2019
22:00,1,sunday,13,1,2019
23:00,1,sunday,13,1,2019
0:00,1,monday,14,1,2019
1:00,0,monday,14,1,2019
2:00,0,monday,14,1,2019
3:00,0,monday,14,1,2019
4:00,0,monday,14,1,2019
5:00,1,monday,14,1,2019
6:00,1,monday,14,1,2019
7:00,2,monday,14,1,2019
8:00,4,monday,14,1,2019
9:00,3,monday,14,1,2019
10:00,3,monday,14,1,2019
11:00,3,monday,14,1,2019
12:00,3,monday,14,1,2019
13:00,3,monday,14,1,2019
14:00,4,monday,14,1,2019
15:00,4,monday,14,1,2019
16:00,3,monday,14,1,2019
17:00,3,monday,14,1,2019
18:00,3,monday,14,1,2019
19:00,4,monday,14,1,2019
20:00,4,monday,14,1,2019
21:00,2,monday,14,1,2019
22:00,2,monday,14,1,2019
23:00,1,monday,14,1,2019
0:00,1,tuesday,15,1,2019
1:00,0,tuesday,15,1,2019
2:00,0,tuesday,15,1,2019
3:00,0,tuesday,15,1,2019
4:00,0,tuesday,15,1,2019
5:00,1,tuesday,15,1,2019
6:00,1,tuesday,15,1,2019
7:00,2,tuesday,15,1,2019
8:00,4,tuesday,15,1,2019
9:00,3,tuesday,15,1,2019
10:00,3,tuesday,15,1,2019
11:00,3,tuesday,15,1,2019
12:00,3,tuesday,15,1,2019
13:00,3,tuesday,15,1,2019
14:00,4,tuesday,15,1,2019
15:00,4,tuesday,15,1,2019
16:00,3,tuesday,15,1,2019
17:00,3,tuesday,15,1,2019
18:00,3,tuesday,15,1,2019
19:00,4,tuesday,15,1,2019
20:00,4,tuesday,15,1,2019
21:00,2,tuesday,15,1,2019
22:00,2,tuesday,15,1,2019
23:00,1,tuesday,15,1,2019
0:00,1,wednesday,16,1,2019
1:00,0,wednesday,16,1,2019
2:00,0,wednesday,16,1,2019
3:00,0,wednesday,16,1,2019
4:00,0,wednesday,16,1,2019
5:00,1,wednesday,16,1,2019
6:00,1,wednesday,16,1,2019
7:00,2,wednesday,16,1,2019
8:00,4,wednesday,16,1,2019
9:00,3,wednesday,16,1,2019
10:00,3,wednesday,16,1,2019
11:00,3,wednesday,16,1,2019
12:00,3,wednesday,16,1,2019
13:00,3,wednesday,16,1,2019
14:00,4,wednesday,16,1,2019
15:00,4,wednesday,16,1,2019
16:00,3,wednesday,16,1,2019
17:00,3,wednesday,16,1,2019
18:00,3,wednesday,16,1,2019
19:00,4,wednesday,16,1,2019
20:00,4,wednesday,16,1,2019
21:00,2,wednesday,16,1,2019
22:00,2,wednesday,16,1,2019
23:00,1,wednesday,16,1,2019
0:00,1,thursday,17,1,2019
1:00,0,thursday,17,1,2019
2:00,0,thursday,17,1,2019
3:00,0,thursday,17,1,2019
4:00,0,thursday,17,1,2019
5:00,1,thursday,17,1,2019
6:00,1,thursday,17,1,2019
7:00,2,thursday,17,1,2019
8:00,4,thursday,17,1,2019
9:00,3,thursday,17,1,2019
10:00,3,thursday,17,1,2019
11:00,3,thursday,17,1,2019
12:00,3,thursday,17,1,2019
13:00,3,thursday,17,1,2019
14:00,4,thursday,17,1,2019
15:00,4,thursday,17,1,2019
16:00,3,thursday,17,1,2019
17:00,3,thursday,17,1,2019
18:00,3,thursday,17,1,2019
19:00,4,thursday,17,1,2019
20:00,4,thursday,17,1,2019
21:00,2,thursday,17,1,2019
22:00,2,thursday,17,1,2019
23:00,1,thursday,17,1,2019
0:00,1,friday,18,1,2019
1:00,0,friday,18,1,2019
2:00,0,friday,18,1,2019
3:00,0,friday,18,1,2019
4:00,0,friday,18,1,2019
5:00,1,friday,18,1,2019
6:00,1,friday,18,1,2019
7:00,2,friday,18,1,2019
8:00,4,friday,18,1,2019
9:00,3,friday,18,1,2019
10:00,3,friday,18,1,2019
11:00,3,friday,18,1,2019
12:00,3,friday,18,1,2019
13:00,3,friday,18,1,2019
14:00,4,friday,18,1,2019
15:00,4,friday,18,1,2019
16:00,3,friday,18,1,2019
17:00,3,friday,18,1,2019
18:00,3,friday,18,1,2019
19:00,4,friday,18,1,2019
20:00,4,friday,18,1,2019
21:00,2,friday,18,1,2019
22:00,2,friday,18,1,2019
23:00,1,friday,18,1,2019
0:00,1,saturday,19,1,2019
1:00,1,saturday,19,1,2019
2:00,0,saturday,19,1,2019
3:00,0,saturday,19,1,2019
4:00,0,saturday,19,1,2019
5:00,0,saturday,19,1,2019
6:00,0,saturday,19,1,2019
7:00,0,saturday,19,1,2019
8:00,1,saturday,19,1,2019
9:00,1,saturday,19,1,2019
10:00,1,saturday,19,1,2019
11:00,1,saturday,19,1,2019
12:00,2,saturday,19,1,2019
13:00,2,saturday,19,1,2019
14:00,2,saturday,19,1,2019
15:00,2,saturday,19,1,2019
16:00,1,saturday,19,1,2019
17:00,2,saturday,19,1,2019
18:00,2,saturday,19,1,2019
19:00,2,saturday,19,1,2019
20:00,2,saturday,19,1,2019
21:00,2,saturday,19,1,2019
22:00,1,saturday,19,1,2019
23:00,1,saturday,19,1,2019
0:00,1,sunday,20,1,2019
1:00,1,sunday,20,1,2019
2:00,0,sunday,20,1,2019
3:00,0,sunday,20,1,2019
4:00,0,sunday,20,1,2019
5:00,0,sunday,20,1,2019
6:00,0,sunday,20,1,2019
7:00,0,sunday,20,1,2019
8:00,1,sunday,20,1,2019
9:00,1,sunday,20,1,2019
10:00,1,sunday,20,1,2019
11:00,1,sunday,20,1,2019
12:00,2,sunday,20,1,2019
13:00,2,sunday,20,1,2019
14:00,2,sunday,20,1,2019
15:00,2,sunday,20,1,2019
16:00,1,sunday,20,1,2019
17:00,2,sunday,20,1,2019
18:00,2,sunday,20,1,2019
19:00,2,sunday,20,1,2019
20:00,2,sunday,20,1,2019
21:00,2,sunday,20,1,2019
22:00,1,sunday,20,1,2019
23:00,1,sunday,20,1,2019
0:00,1,monday,21,1,2019
1:00,0,monday,21,1,2019
2:00,0,monday,21,1,2019
3:00,0,monday,21,1,2019
4:00,0,monday,21,1,2019
5:00,1,monday,21,1,2019
6:00,1,monday,21,1,2019
7:00,2,monday,21,1,2019
8:00,4,monday,21,1,2019
9:00,3,monday,21,1,2019
10:00,3,monday,21,1,2019
11:00,3,monday,21,1,2019
12:00,3,monday,21,1,2019
13:00,3,monday,21,1,2019
14:00,4,monday,21,1,2019
15:00,4,monday,21,1,2019
16:00,3,monday,21,1,2019
17:00,3,monday,21,1,2019
18:00,3,monday,21,1,2019
19:00,4,monday,21,1,2019
20:00,4,monday,21,1,2019
21:00,2,monday,21,1,2019
22:00,2,monday,21,1,2019
23:00,1,monday,21,1,2019
0:00,1,tuesday,22,1,2019
1:00,0,tuesday,22,1,2019
2:00,0,tuesday,22,1,2019
3:00,0,tuesday,22,1,2019
4:00,0,tuesday,22,1,2019
5:00,1,tuesday,22,1,2019
6:00,1,tuesday,22,1,2019
7:00,2,tuesday,22,1,2019
8:00,4,tuesday,22,1,2019
9:00,3,tuesday,22,1,2019
10:00,3,tuesday,22,1,2019
11:00,3,tuesday,22,1,2019
12:00,3,tuesday,22,1,2019
13:00,3,tuesday,22,1,2019
14:00,4,tuesday,22,1,2019
15:00,4,tuesday,22,1,2019
16:00,3,tuesday,22,1,2019
17:00,3,tuesday,22,1,2019
18:00,3,tuesday,22,1,2019
19:00,4,tuesday,22,1,2019
20:00,4,tuesday,22,1,2019
21:00,2,tuesday,22,1,2019
22:00,2,tuesday,22,1,2019
23:00,1,tuesday,22,1,2019
0:00,1,wednesday,23,1,2019
1:00,0,wednesday,23,1,2019
2:00,0,wednesday,23,1,2019
3:00,0,wednesday,23,1,2019
4:00,0,wednesday,23,1,2019
5:00,1,wednesday,23,1,2019
6:00,1,wednesday,23,1,2019
7:00,2,wednesday,23,1,2019
8:00,4,wednesday,23,1,2019
9:00,3,wednesday,23,1,2019
10:00,3,wednesday,23,1,2019
11:00,3,wednesday,23,1,2019
12:00,3,wednesday,23,1,2019
13:00,3,wednesday,23,1,2019
14:00,4,wednesday,23,1,2019
15:00,4,wednesday,23,1,2019
16:00,3,wednesday,23,1,2019
17:00,3,wednesday,23,1,2019
18:00,3,wednesday,23,1,2019
19:00,4,wednesday,23,1,2019
20:00,4,wednesday,23,1,2019
21:00,2,wednesday,23,1,2019
22:00,2,wednesday,23,1,2019
23:00,1,wednesday,23,1,2019
0:00,1,thursday,24,1,2019
1:00,0,thursday,24,1,2019
2:00,0,thursday,24,1,2019
3:00,0,thursday,24,1,2019
4:00,0,thursday,24,1,2019
5:00,1,thursday,24,1,2019
6:00,1,thursday,24,1,2019
7:00,2,thursday,24,1,2019
8:00,4,thursday,24,1,2019
9:00,3,thursday,24,1,2019
10:00,3,thursday,24,1,2019
11:00,3,thursday,24,1,2019
12:00,3,thursday,24,1,2019
13:00,3,thursday,24,1,2019
14:00,4,thursday,24,1,2019
15:00,4,thursday,24,1,2019
16:00,3,thursday,24,1,2019
17:00,3,thursday,24,1,2019
18:00,3,thursday,24,1,2019
19:00,4,thursday,24,1,2019
20:00,4,thursday,24,1,2019
21:00,2,thursday,24,1,2019
22:00,2,thursday,24,1,2019
23:00,1,thursday,24,1,2019
0:00,1,friday,25,1,2019
1:00,0,friday,25,1,2019
2:00,0,friday,25,1,2019
3:00,0,friday,25,1,2019
4:00,0,friday,25,1,2019
5:00,1,friday,25,1,2019
6:00,1,friday,25,1,2019
7:00,2,friday,25,1,2019
8:00,4,friday,25,1,2019
9:00,3,friday,25,1,2019
10:00,3,friday,25,1,2019
11:00,3,friday,25,1,2019
12:00,3,friday,25,1,2019
13:00,3,friday,25,1,2019
14:00,4,friday,25,1,2019
15:00,4,friday,25,1,2019
16:00,3,friday,25,1,2019
17:00,3,friday,25,1,2019
18:00,3,friday,25,1,2019
19:00,4,friday,25,1,2019
20:00,4,friday,25,1,2019
21:00,2,friday,25,1,2019
22:00,2,friday,25,1,2019
23:00,1,friday,25,1,2019
0:00,1,saturday,26,1,2019
1:00,1,saturday,26,1,2019
2:00,0,saturday,26,1,2019
3:00,0,saturday,26,1,2019
4:00,0,saturday,26,1,2019
5:00,0,saturday,26,1,2019
6:00,0,saturday,26,1,2019
7:00,0,saturday,26,1,2019
8:00,1,saturday,26,1,2019
9:00,1,saturday,26,1,2019
10:00,1,saturday,26,1,2019
11:00,1,saturday,26,1,2019
12:00,2,saturday,26,1,2019
13:00,2,saturday,26,1,2019
14:00,2,saturday,26,1,2019
15:00,2,saturday,26,1,2019
16:00,1,saturday,26,1,2019
17:00,2,saturday,26,1,2019
18:00,2,saturday,26,1,2019
19:00,2,saturday,26,1,2019
20:00,2,saturday,26,1,2019
21:00,2,saturday,26,1,2019
22:00,1,saturday,26,1,2019
23:00,1,saturday,26,1,2019
0:00,1,sunday,27,1,2019
1:00,1,sunday,27,1,2019
2:00,0,sunday,27,1,2019
3:00,0,sunday,27,1,2019
4:00,0,sunday,27,1,2019
5:00,0,sunday,27,1,2019
6:00,0,sunday,27,1,2019
7:00,0,sunday,27,1,2019
8:00,1,sunday,27,1,2019
9:00,1,sunday,27,1,2019
10:00,1,sunday,27,1,2019
11:00,1,sunday,27,1,2019
12:00,2,sunday,27,1,2019
13:00,2,sunday,27,1,2019
14:00,2,sunday,27,1,2019
15:00,2,sunday,27,1,2019
16:00,1,sunday,27,1,2019
17:00,2,sunday,27,1,2019
18:00,2,sunday,27,1,2019
19:00,2,sunday,27,1,2019
20:00,2,sunday,27,1,2019
21:00,2,sunday,27,1,2019
22:00,1,sunday,27,1,2019
23:00,1,sunday,27,1,2019
0:00,1,monday,28,1,2019
1:00,0,monday,28,1,2019
2:00,0,monday,28,1,2019
3:00,0,monday,28,1,2019
4:00,0,monday,28,1,2019
5:00,1,monday,28,1,2019
6:00,1,monday,28,1,2019
7:00,2,monday,28,1,2019
8:00,4,monday,28,1,2019
9:00,3,monday,28,1,2019
10:00,3,monday,28,1,2019
11:00,3,monday,28,1,2019
12:00,3,monday,28,1,2019
13:00,3,monday,28,1,2019
14:00,4,monday,28,1,2019
15:00,4,monday,28,1,2019
16:00,3,monday,28,1,2019
17:00,3,monday,28,1,2019
18:00,3,monday,28,1,2019
19:00,4,monday,28,1,2019
20:00,4,monday,28,1,2019
21:00,2,monday,28,1,2019
22:00,2,monday,28,1,2019
23:00,1,monday,28,1,2019
0:00,1,tuesday,29,1,2019
1:00,0,tuesday,29,1,2019
2:00,0,tuesday,29,1,2019
3:00,0,tuesday,29,1,2019
4:00,0,tuesday,29,1,2019
5:00,1,tuesday,29,1,2019
6:00,1,tuesday,29,1,2019
7:00,2,tuesday,29,1,2019
8:00,4,tuesday,29,1,2019
9:00,3,tuesday,29,1,2019
10:00,3,tuesday,29,1,2019
11:00,3,tuesday,29,1,2019
12:00,3,tuesday,29,1,2019
13:00,3,tuesday,29,1,2019
14:00,4,tuesday,29,1,2019
15:00,4,tuesday,29,1,2019
16:00,3,tuesday,29,1,2019
17:00,3,tuesday,29,1,2019
18:00,3,tuesday,29,1,2019
19:00,4,tuesday,29,1,2019
20:00,4,tuesday,29,1,2019
21:00,2,tuesday,29,1,2019
22:00,2,tuesday,29,1,2019
23:00,1,tuesday,29,1,2019
0:00,1,wednesday,30,1,2019
1:00,0,wednesday,30,1,2019
2:00,0,wednesday,30,1,2019
3:00,0,wednesday,30,1,2019
4:00,0,wednesday,30,1,2019
5:00,1,wednesday,30,1,2019
6:00,1,wednesday,30,1,2019
7:00,2,wednesday,30,1,2019
8:00,4,wednesday,30,1,2019
9:00,3,wednesday,30,1,2019
10:00,3,wednesday,30,1,2019
11:00,3,wednesday,30,1,2019
12:00,3,wednesday,30,1,2019
13:00,3,wednesday,30,1,2019
14:00,4,wednesday,30,1,2019
15:00,4,wednesday,30,1,2019
16:00,3,wednesday,30,1,2019
17:00,3,wednesday,30,1,2019
18:00,3,wednesday,30,1,2019
19:00,4,wednesday,30,1,2019
20:00,4,wednesday,30,1,2019
21:00,2,wednesday,30,1,2019
22:00,2,wednesday,30,1,2019
23:00,1,wednesday,30,1,2019
0:00,1,thursday,31,1,2019
1:00,0,thursday,31,1,2019
2:00,0,thursday,31,1,2019
3:00,0,thursday,31,1,2019
4:00,0,thursday,31,1,2019
5:00,1,thursday,31,1,2019
6:00,1,thursday,31,1,2019
7:00,2,thursday,31,1,2019
8:00,4,thursday,31,1,2019
9:00,3,thursday,31,1,2019
10:00,3,thursday,31,1,2019
11:00,3,thursday,31,1,2019
12:00,3,thursday,31,1,2019
13:00,3,thursday,31,1,2019
14:00,4,thursday,31,1,2019
15:00,4,thursday,31,1,2019
16:00,3,thursday,31,1,2019
17:00,3,thursday,31,1,2019
18:00,3,thursday,31,1,2019
19:00,4,thursday,31,1,2019
20:00,4,thursday,31,1,2019
21:00,2,thursday,31,1,2019
22:00,2,thursday,31,1,2019
23:00,1,thursday,31,1,2019
0:00,1,friday,1,2,2019
1:00,0,friday,1,2,2019
2:00,0,friday,1,2,2019
3:00,0,friday,1,2,2019
4:00,0,friday,1,2,2019
5:00,1,friday,1,2,2019
6:00,1,friday,1,2,2019
7:00,2,friday,1,2,2019
8:00,4,friday,1,2,2019
9:00,3,friday,1,2,2019
10:00,3,friday,1,2,2019
11:00,3,friday,1,2,2019
12:00,3,friday,1,2,2019
13:00,3,friday,1,2,2019
14:00,4,friday,1,2,2019
15:00,4,friday,1,2,2019
16:00,3,friday,1,2,2019
17:00,3,friday,1,2,2019
18:00,3,friday,1,2,2019
19:00,4,friday,1,2,2019
20:00,4,friday,1,2,2019
21:00,2,friday,1,2,2019
22:00,2,friday,1,2,2019
23:00,1,friday,1,2,2019
0:00,1,saturday,2,2,2019
1:00,1,saturday,2,2,2019
2:00,0,saturday,2,2,2019
3:00,0,saturday,2,2,2019
4:00,0,saturday,2,2,2019
5:00,0,saturday,2,2,2019
6:00,0,saturday,2,2,2019
7:00,0,saturday,2,2,2019
8:00,1,saturday,2,2,2019
9:00,1,saturday,2,2,2019
10:00,1,saturday,2,2,2019
11:00,1,saturday,2,2,2019
12:00,2,saturday,2,2,2019
13:00,2,saturday,2,2,2019
14:00,2,saturday,2,2,2019
15:00,2,saturday,2,2,2019
16:00,1,saturday,2,2,2019
17:00,2,saturday,2,2,2019
18:00,2,saturday,2,2,2019
19:00,2,saturday,2,2,2019
20:00,2,saturday,2,2,2019
21:00,2,saturday,2,2,2019
22:00,1,saturday,2,2,2019
23:00,1,saturday,2,2,2019
0:00,1,sunday,3,2,2019
1:00,1,sunday,3,2,2019
2:00,0,sunday,3,2,2019
3:00,0,sunday,3,2,2019
4:00,0,sunday,3,2,2019
5:00,0,sunday,3,2,2019
6:00,0,sunday,3,2,2019
7:00,0,sunday,3,2,2019
8:00,1,sunday,3,2,2019
9:00,1,sunday,3,2,2019
10:00,1,sunday,3,2,2019
11:00,1,sunday,3,2,2019
12:00,2,sunday,3,2,2019
13:00,2,sunday,3,2,2019
14:00,2,sunday,3,2,2019
15:00,2,sunday,3,2,2019
16:00,1,sunday,3,2,2019
17:00,2,sunday,3,2,2019
18:00,2,sunday,3,2,2019
19:00,2,sunday,3,2,2019
20:00,2,sunday,3,2,2019
21:00,2,sunday,3,2,2019
22:00,1,sunday,3,2,2019
23:00,1,sunday,3,2,2019
0:00,1,monday,4,2,2019
1:00,0,monday,4,2,2019
2:00,0,monday,4,2,2019
